"","field_1","date","time","geo_code","crime_cate","address","latitude","longitude"
"224",403624,"12/05/2015","15:00","577-11","Burglary","1300 ABERCORN ST ,URBANA,IL","40.1027021592203","-88.1725792750399"
"225",403900,"12/12/2015","04:00","575-07","Burglary","800 W CALIFORNIA AV ,URBANA,IL","40.10834","-88.217868"
"226",403906,"12/12/2015","17:35","577-05","Burglary","1300 IVANHOE WY ,URBANA,IL","40.102434","-88.188947"
"227",403941,"12/14/2015","00:01","577-07","Burglary","2200 E COUNTRY SQUIRE DR ,URBANA,IL","40.102857105058","-88.1789274352944"
"228",404108,"12/17/2015","16:30","605-08","Burglary","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"229",404141,"12/18/2015","12:00","546-02","Burglary","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"230",404249,"12/21/2015","11:30","577-05","Burglary","1600 HUNTER ST ,URBANA,IL","40.103872","-88.188484"
"231",404250,"12/21/2015","12:00","605-08","Burglary","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"232",404302,"12/23/2015","09:00","605-03","Burglary","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"233",404376,"12/26/2015","16:30","605-03","Burglary","1700 S ANDERSON ST ,URBANA,IL","40.097256","-88.199651"
"234",404497,"12/30/2015","09:30","576-04","Burglary","300 S COTTAGE GROVE AV ,URBANA,IL","40.110781","-88.195666"
"235",404533,"12/31/2015","12:47","547-11","Burglary","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"236",404610,"01/02/2016","22:00","605-08","Burglary","1300 E HARDING DR ,URBANA,IL","40.0938328","-88.1934196"
"237",404654,"01/04/2016","07:00","576-16","Burglary","1100 E DELAWARE AVE ,URBANA,IL","40.099279","-88.195408"
"238",404724,"01/05/2016","16:30","576-16","Burglary","1400 E PENNSYLVANIA AV ,URBANA,IL","40.0993531759526","-88.1920421099669"
"239",404747,"01/06/2016","08:30","605-07","Burglary","2000 S COTTAGE GROVE AV ,URBANA,IL","40.093759","-88.194792"
"240",404764,"01/06/2016","14:25","605-12","Burglary","1200 ELIOT DR ,URBANA,IL","40.089967","-88.194192"
"241",404910,"01/10/2016","23:45","576-16","Burglary","1300 PHILO RD ,URBANA,IL","40.101543","-88.190701"
"242",404926,"01/11/2016","12:00","575-03","Burglary","500 W GREEN ST ,URBANA,IL","40.110743","-88.213329"
"243",405109,"01/14/2016","19:45","605-04","Burglary","1100 COLORADO AV ,URBANA,IL","40.0946784","-88.202592"
"244",405149,"01/15/2016","13:45","605-07","Burglary","1000 BRIGHTON DR ,URBANA,IL","40.0931263554009","-88.1963255046436"
"245",405226,"01/18/2016","12:00","577-05","Burglary","1200 S LIERMAN AV ,URBANA,IL","40.1033403894373","-88.1885321082508"
"246",405244,"01/19/2016","07:15","577-11","Burglary","1300 MONTGOMERY ST ,URBANA,IL","40.1028208383838","-88.1737066161616"
"247",405384,"01/22/2016","14:00","576-16","Burglary","1100 E PENNSYLVANIA AV ,URBANA,IL","40.100101","-88.195422"
"248",405478,"01/25/2016","08:00","546-12","Burglary","400 N MATHEWS AV ,URBANA,IL","40.115543","-88.22557"
"249",405483,"01/25/2016","12:00","635-02","Burglary","2700 MYRA RIDGE DR ,URBANA,IL","40.0834037058824","-88.1854081764706"
"250",405486,"01/25/2016","12:00","576-15","Burglary","1000 E FLORIDA AV ,URBANA,IL","40.0984485050505","-88.1966955050505"
"251",405513,"01/25/2016","18:18","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"252",405539,"01/26/2016","10:25","606-03","Burglary","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"253",405570,"01/27/2016","10:45","577-07","Burglary","2200 LANTERN HILL DR ,URBANA,IL","40.1044306655268","-88.1792214825151"
"254",405592,"01/27/2016","22:40","577-11","Burglary","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"255",405778,"02/01/2016","12:00","575-04","Burglary","400 W ILLINOIS ST ,URBANA,IL","40.109247","-88.211909"
"256",405820,"02/02/2016","12:30","546-05","Burglary","1400 BEECH ST ,URBANA,IL","40.122255","-88.227331"
"257",405823,"02/02/2016","15:30","577-06","Burglary","1900 EASY ST ,URBANA,IL","40.10503","-88.18457"
"258",405828,"02/02/2016","17:30","575-02","Burglary","100 S LINCOLN AV ,URBANA,IL","40.101877","-88.219142"
"259",405844,"02/02/2016","23:00","576-11","Burglary","1000 S LYNN ST ,URBANA,IL","40.1048887868374","-88.1977764453982"
"260",405894,"02/04/2016","02:00","547-03","Burglary","1000 CUNNINGHAM AVE ,URBANA,IL","40.115082","-88.207283"
"261",405981,"02/05/2016","16:00","575-11","Burglary","600 W MICHIGAN AV ,URBANA,IL","40.101998","-88.214539"
"262",406004,"02/06/2016","00:01","518-08","Burglary","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"263",406038,"02/07/2016","14:00","605-12","Burglary","2200 VAWTER ST ,URBANA,IL","40.089775","-88.191628"
"264",406066,"02/08/2016","06:45","577-06","Burglary","1900 EASY ST ,URBANA,IL","40.10503","-88.18457"
"265",406075,"02/08/2016","09:00","576-04","Burglary","1200 E GREEN ST ,URBANA,IL","40.110985","-88.193812"
"266",406134,"02/09/2016","00:01","547-01","Burglary","1000 N BROADWAY AV ,URBANA,IL","40.122056","-88.207533"
"267",406141,"02/09/2016","09:30","577-08","Burglary","1700 BRIARCLIFF DR ,URBANA,IL","40.099009","-88.188523"
"268",406182,"02/10/2016","07:00","577-07","Burglary","2300 LANTERN HILL DR ,URBANA,IL","40.10488","-88.177872"
"269",406202,"02/10/2016","12:00","577-07","Burglary","2100 LANTERN HILL DR ,URBANA,IL","40.104146","-88.181256"
"270",406229,"02/11/2016","08:45","577-08","Burglary","1300 ADAMS ST ,URBANA,IL","40.099971","-88.187441"
"271",406301,"02/12/2016","21:30","546-02","Burglary","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"272",406320,"02/13/2016","14:40","605-04","Burglary","1100 E FLORIDA AV ,URBANA,IL","40.09845","-88.195394"
"273",406453,"02/17/2016","03:00","546-01","Burglary","1300 N ROMINE ST ,URBANA,IL","40.124068","-88.227224"
"274",406505,"02/17/2016","23:30","518-08","Burglary","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"275",406513,"02/18/2016","09:30","577-05","Burglary","1400 S LIERMAN AV ,URBANA,IL","40.1026713277572","-88.1885098706914"
"276",406563,"02/19/2016","09:00","546-11","Burglary","200 W PARK ST ,URBANA,IL","40.117514","-88.209236"
"277",406575,"02/19/2016","12:45","546-08","Burglary","1 UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"278",406784,"02/23/2016","21:05","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"279",406833,"02/25/2016","19:10","605-06","Burglary","600 E HARDING DR ,URBANA,IL","40.0938668332399","-88.1996861339017"
"280",406922,"02/28/2016","12:45","576-07","Burglary","600 S COTTAGE GROVE AV ,URBANA,IL","40.108429","-88.195624"
"281",406963,"03/01/2016","00:01","577-08","Burglary","1500 E FLORIDA AV ,URBANA,IL","40.098455","-88.190567"
"282",406966,"03/01/2016","07:00","576-02","Burglary","400 URBANA AV ,URBANA,IL","7.1805219","-66.9638693"
"283",407002,"03/02/2016","05:45","576-10","Burglary","500 E MICHIGAN AV ,URBANA,IL","40.10214205","-88.20158495"
"284",407010,"03/02/2016","09:00","518-08","Burglary","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"285",407040,"03/03/2016","04:30","605-10","Burglary","2100 CURETON DR ,URBANA,IL","40.090544","-88.200492"
"286",407047,"03/03/2016","10:00","546-15","Burglary","300 N COLER AVE ,URBANA,IL","40.114202","-88.215673"
"287",407288,"03/08/2016","12:00","576-11","Burglary","700 HAWTHORNE DR ,URBANA,IL","40.102462","-88.200007"
"288",407408,"03/10/2016","17:46","575-12","Burglary","300 W MICHIGAN ,URBANA,IL","40.10318015","-88.20838155"
"289",407415,"03/10/2016","20:00","576-11","Burglary","1000 S LYNN ST ,URBANA,IL","40.1048887868374","-88.1977764453982"
"290",407431,"03/11/2016","06:00","606-01","Burglary","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"291",407475,"03/11/2016","13:00","577-07","Burglary","2300 LANTERN HILL DR ,URBANA,IL","40.10488","-88.177872"
"292",407868,"03/19/2016","17:00","546-02","Burglary","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"293",407946,"03/21/2016","21:00","577-05","Burglary","1600 HUNTER ST ,URBANA,IL","40.103872","-88.188484"
"294",408080,"03/25/2016","12:00","575-03","Burglary","100 S BUSEY AV ,URBANA,IL","40.112122","-88.217641"
"295",408122,"03/26/2016","17:15","546-11","Burglary","400 W PARK ST ,URBANA,IL","40.1174937448276","-88.212046137931"
"296",408124,"03/26/2016","17:45","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"297",408175,"03/28/2016","04:20","576-02","Burglary","700 E ELM ST ,URBANA,IL","40.1116578","-88.2061481"
"298",408189,"03/28/2016","12:10","577-11","Burglary","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"299",408197,"03/28/2016","16:58","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"300",408412,"04/03/2016","23:00","576-01","Burglary","300 S BROADWAY AVE ,URBANA,IL","40.110901","-88.2067709"
"301",408450,"04/05/2016","00:30","606-03","Burglary","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"302",408480,"04/05/2016","19:30","576-15","Burglary","1000 E MICHIGAN AVE ,URBANA,IL","40.1016815926303","-88.1968148404954"
"303",408499,"04/06/2016","03:43","518-05","Burglary","2000 FEDERAL DR ,URBANA,IL","32.5392481","-117.0291125"
"304",408547,"04/07/2016","12:00","577-05","Burglary","1500 IVANHOE WAY ,URBANA,IL","40.1029206879592","-88.1896210395133"
"305",408626,"04/09/2016","15:30","577-07","Burglary","2100 EASY ST ,URBANA,IL","40.10504","-88.181269"
"306",408665,"04/11/2016","00:01","546-09","Burglary","1100 HILL ST ,URBANA,IL","40.119242","-88.221915"
"307",408732,"04/13/2016","03:30","576-10","Burglary","1200 S VINE ST ,URBANA,IL","40.1027911980791","-88.2048633929431"
"308",408736,"04/13/2016","08:00","605-08","Burglary","1300 SILVER ST ,URBANA,IL","40.091562","-88.192888"
"309",408866,"04/16/2016","12:00","576-07","Burglary","700 E WASHINGTON ST ,URBANA,IL","40.105739","-88.200064"
"310",408879,"04/16/2016","17:30","547-03","Burglary","1500 N CUNNINGHAM AV ,URBANA,IL","40.1267567424422","-88.199653373131"
"311",409020,"04/20/2016","11:00","577-11","Burglary","2400 PRAIRIE GREEN DR ,URBANA,IL","40.105108","-88.176341"
"312",409069,"04/22/2016","11:00","546-01","Burglary","1300 N ROMINE ST ,URBANA,IL","40.124068","-88.227224"
"313",409075,"04/22/2016","14:00","605-16","Burglary","2300 POND ST ,URBANA,IL","40.08771","-88.19334"
"314",409104,"04/23/2016","05:00","575-03","Burglary","700 W ELM ST ,URBANA,IL","40.1115916","-88.2083399"
"315",409181,"04/25/2016","19:32","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"316",409247,"04/27/2016","10:30","576-16","Burglary","1100 E DELAWARE AV ,URBANA,IL","40.099279","-88.195408"
"317",409278,"04/28/2016","09:00","547-08","Burglary","500 CRYSTAL LAKE DR ,URBANA,IL","40.118939350835","-88.2030943907069"
"318",409300,"04/28/2016","18:00","519-07","Burglary","1900 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"319",409303,"04/28/2016","20:00","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"320",409353,"04/30/2016","18:00","605-08","Burglary","1100 MITCHEM DR ,URBANA,IL","40.092446","-88.19544"
"321",409430,"05/03/2016","07:00","546-07","Burglary","1000 N COLER AV ,URBANA,IL","40.121320117024","-88.2156501817536"
"322",409547,"05/06/2016","10:00","577-08","Burglary","1700 BRIARCLIFF DR ,URBANA,IL","40.099009","-88.188523"
"323",409647,"05/08/2016","01:50","606-03","Burglary","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"324",409748,"05/10/2016","14:00","576-02","Burglary","700 E GREEN ST ,URBANA,IL","40.110941","-88.199736"
"325",409807,"05/11/2016","21:19","576-14","Burglary","500 E PENNSYLVANIA AV ,URBANA,IL","40.10084","-88.202221"
"326",409838,"05/12/2016","17:20","518-08","Burglary","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"327",409904,"05/14/2016","00:01","575-03","Burglary","500 W ELM ST ,URBANA,IL","40.1115916","-88.2083399"
"328",409929,"05/14/2016","21:10","576-15","Burglary","1000 E DELAWARE AV ,URBANA,IL","40.099274770103","-88.1967169247762"
"329",409930,"05/14/2016","21:10","605-04","Burglary","1700 S COTTAGE GROVE AV ,URBANA,IL","40.098242","-88.19545"
"330",409931,"05/14/2016","21:14","576-11","Burglary","900 CRESTWOOD DR ,URBANA,IL","40.103607","-88.197713"
"331",409990,"05/16/2016","12:00","576-10","Burglary","500 E MICHIGAN AV ,URBANA,IL","40.10214205","-88.20158495"
"332",410001,"05/16/2016","17:30","575-03","Burglary","600 W HIGH ST ,URBANA,IL","40.109893","-88.214699"
"333",410034,"05/17/2016","18:43","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"334",410106,"05/19/2016","13:48","576-05","Burglary","100 E WASHINGTON ST ,URBANA,IL","40.105628","-88.207083"
"335",410285,"05/23/2016","21:16","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"336",410355,"05/25/2016","00:01","518-08","Burglary","1900 N LINCOLN AV ,URBANA,IL","40.130033","-88.219426"
"337",410357,"05/25/2016","01:00","605-03","Burglary","900 COLORADO AV ,URBANA,IL","40.0946784","-88.202592"
"338",410369,"05/25/2016","09:00","576-16","Burglary","1400 E FLORIDA AV ,URBANA,IL","40.098456599349","-88.1921106236144"
"339",410409,"05/25/2016","21:00","577-12","Burglary","1500 MONTGOMERY ST ,URBANA,IL","40.0996513691275","-88.1736604362416"
"340",410420,"05/26/2016","02:09","519-08","Burglary","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"341",410494,"05/27/2016","14:10","546-15","Burglary","200 N MCCULLOUGH ST ,URBANA,IL","40.113132","-88.213099"
"342",410505,"05/27/2016","18:15","605-10","Burglary","600 E MUMFORD DR ,URBANA,IL","40.090749","-88.200442"
"343",410506,"05/27/2016","19:30","518-08","Burglary","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"344",410535,"05/28/2016","18:30","607-02","Burglary","2400 STRICKER LN ,URBANA,IL","40.087757","-88.164507"
"345",410561,"05/29/2016","12:00","546-06","Burglary","900 N GREGORY ST ,URBANA,IL","40.120181","-88.22098"
"346",410570,"05/29/2016","17:20","577-07","Burglary","2200 EASY ST ,URBANA,IL","40.1049744379638","-88.1794416976005"
"347",410774,"06/04/2016","15:00","605-04","Burglary","1700 S COTTAGE GROVE AV ,URBANA,IL","40.098242","-88.19545"
"348",410973,"06/09/2016","20:15","576-05","Burglary","800 S WALNUT ST ,URBANA,IL","40.106391","-88.206073"
"349",411167,"06/14/2016","13:20","575-11","Burglary","1000 S LINCOLN AV ,URBANA,IL","40.104478","-88.219088"
"350",411190,"06/15/2016","08:00","577-05","Burglary","1300 IVANHOE WY ,URBANA,IL","40.102434","-88.188947"
"351",411252,"06/16/2016","07:42","518-08","Burglary","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"352",411351,"06/18/2016","18:30","605-10","Burglary","600 E MUMFORD DR ,URBANA,IL","40.090749","-88.200442"
"353",411490,"06/21/2016","17:55","547-11","Burglary","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"354",411493,"06/21/2016","20:15","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"355",411507,"06/22/2016","00:01","577-11","Burglary","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"356",411586,"06/23/2016","13:54","575-03","Burglary","700 W ELM ST ,URBANA,IL","40.1115916","-88.2083399"
"357",411695,"06/24/2016","18:30","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"358",411726,"06/25/2016","02:00","606-01","Burglary","1700 E FLORIDA AVE ,URBANA,IL","40.098355","-88.188683"
"359",411729,"06/25/2016","03:00","546-02","Burglary","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"360",411736,"06/25/2016","10:53","577-09","Burglary","1600 LINCOLNWOOD DR ,URBANA,IL","40.0996171443117","-88.1847853782625"
"361",411760,"06/26/2016","01:18","546-05","Burglary","1400 BEECH ST ,URBANA,IL","40.122255","-88.227331"
"362",411821,"06/27/2016","16:00","576-10","Burglary","1200 S VINE ST ,URBANA,IL","40.1027911980791","-88.2048633929431"
"363",412001,"07/01/2016","19:00","546-14","Burglary","200 N MCCULLOUGH ST ,URBANA,IL","40.113132","-88.213099"
"364",412045,"07/03/2016","17:00","606-01","Burglary","1700 E FLORIDA AV ,URBANA,IL","40.098355","-88.188683"
"365",412103,"07/05/2016","15:00","605-03","Burglary","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"366",412121,"07/06/2016","08:00","546-09","Burglary","1000 FAIRVIEW AV ,URBANA,IL","40.120051","-88.221725"
"367",412219,"07/09/2016","04:00","605-10","Burglary","600 E MUMFORD DR ,URBANA,IL","40.090749","-88.200442"
"368",412234,"07/09/2016","18:10","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"369",412267,"07/10/2016","14:30","577-12","Burglary","1500 ABERCORN ST ,URBANA,IL","40.099660704698","-88.1725381006711"
"370",412268,"07/10/2016","14:30","576-16","Burglary","1400 PHILO RD ,URBANA,IL","40.1004429787234","-88.1906807340426"
"371",412273,"07/10/2016","17:19","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"372",412295,"07/11/2016","02:05","547-08","Burglary","500 CUNNINGHAM AVE ,URBANA,IL","40.115082","-88.207283"
"373",412311,"07/11/2016","10:30","605-04","Burglary","1100 COLORADO AV ,URBANA,IL","40.0946784","-88.202592"
"374",412343,"07/12/2016","00:01","576-12","Burglary","1200 E MICHIGAN AV ,URBANA,IL","40.1016756103696","-88.1942092983179"
"375",412360,"07/12/2016","11:00","576-12","Burglary","1300 E MICHIGAN AV ,URBANA,IL","40.101623","-88.192734"
"376",412378,"07/12/2016","16:30","576-16","Burglary","1300 LAUREL DR ,URBANA,IL","40.10143","-88.192658"
"377",412429,"07/13/2016","14:00","518-08","Burglary","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"378",412466,"07/14/2016","15:25","577-10","Burglary","1400 S SMITH RD ,URBANA,IL","40.098661","-88.175996"
"379",412484,"07/14/2016","21:00","547-03","Burglary","1100 CUNNINGHAM AVE ,URBANA,IL","40.115082","-88.207283"
"380",412546,"07/15/2016","17:30","576-11","Burglary","1300 S COTTAGE GROVE AVE ,URBANA,IL","40.1017673877551","-88.1955046734694"
"381",412577,"07/16/2016","20:30","577-10","Burglary","2100 E MICHIGAN AV ,URBANA,IL","40.101855","-88.181216"
"382",412605,"07/17/2016","18:14","549-02","Burglary","2900 RUTHERFORD DR ,URBANA,IL","40.1142","-88.167659"
"383",412680,"07/18/2016","23:15","519-07","Burglary","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"384",412784,"07/22/2016","16:00","577-08","Burglary","1500 BRIARCLIFF DR ,URBANA,IL","40.100088","-88.190619"
"385",412856,"07/24/2016","22:00","546-09","Burglary","1100 CHURCH ST ,URBANA,IL","40.118364","-88.22195"
"386",412865,"07/25/2016","09:50","546-09","Burglary","900 HILL ST ,URBANA,IL","40.119246","-88.219582"
"387",412870,"07/25/2016","13:00","577-12","Burglary","1500 MONTGOMERY ST ,URBANA,IL","40.0996513691275","-88.1736604362416"
"388",412897,"07/26/2016","09:00","546-09","Burglary","1100 FAIRVIEW AV ,URBANA,IL","40.120051","-88.221725"
"389",412964,"07/28/2016","00:20","576-10","Burglary","300 E MICHIGAN AV ,URBANA,IL","40.101901","-88.204802"
"390",412978,"07/28/2016","08:55","576-15","Burglary","900 E MICHIGAN AV ,URBANA,IL","40.1016800654834","-88.1978759021599"
"391",412996,"07/28/2016","12:30","577-08","Burglary","1500 E FLORIDA AVE ,URBANA,IL","40.098455","-88.190567"
"392",413013,"07/28/2016","20:00","576-16","Burglary","1300 PHILO RD ,URBANA,IL","40.101543","-88.190701"
"393",413112,"07/31/2016","18:16","577-12","Burglary","1400 ABERCORN ST ,URBANA,IL","40.098605","-88.172523"
"394",413157,"08/01/2016","19:00","605-08","Burglary","2000 FLETCHER ST ,URBANA,IL","40.091355","-88.192941"
"395",413162,"08/01/2016","23:35","519-07","Burglary","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"396",413165,"08/02/2016","01:00","606-01","Burglary","1700 E FLORIDA AVE ,URBANA,IL","40.098355","-88.188683"
"397",413198,"08/02/2016","19:00","546-02","Burglary","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"398",413216,"08/03/2016","07:00","576-15","Burglary","800 E MICHIGAN AVE ,URBANA,IL","40.1016785383365","-88.1989369638243"
"399",413224,"08/03/2016","11:34","576-02","Burglary","400 E ELM ST ,URBANA,IL","40.108188408448","-83.761839736384"
"400",413228,"08/03/2016","12:00","605-03","Burglary","1800 S COTTAGE GROVE AVE ,URBANA,IL","40.094839","-88.194727"
"401",413235,"08/03/2016","15:00","575-04","Burglary","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"402",413238,"08/03/2016","17:20","576-15","Burglary","800 E MICHIGAN AV ,URBANA,IL","40.1016785383365","-88.1989369638243"
"403",413250,"08/04/2016","00:01","546-15","Burglary","200 WOOD ST ,URBANA,IL","40.113639","-88.210199"
"404",413271,"08/05/2016","01:30","518-08","Burglary","2000 N LINCOLN AVE ,URBANA,IL","40.1311870482836","-88.2194348858386"
"405",413304,"08/05/2016","15:00","605-04","Burglary","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"406",413311,"08/05/2016","17:45","576-16","Burglary","1200 E DELAWARE AVE ,URBANA,IL","40.0992772963925","-88.194529718388"
"407",413344,"08/06/2016","18:05","605-04","Burglary","1800 S COTTAGE GROVE AVE ,URBANA,IL","40.094839","-88.194727"
"408",413352,"08/06/2016","23:19","547-08","Burglary","300 E UNIVERSITY AV ,URBANA,IL","40.116406","-88.204813"
"409",413360,"08/07/2016","12:00","577-07","Burglary","2200 E RAINBOW VIEW ,URBANA,IL","40.1033955999434","-88.1797775034782"
"410",413363,"08/07/2016","14:45","605-04","Burglary","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"411",413373,"08/07/2016","18:15","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"412",413387,"08/07/2016","23:45","577-12","Burglary","1500 MONTGOMERY ST ,URBANA,IL","40.0996513691275","-88.1736604362416"
"413",413389,"08/07/2016","23:50","577-12","Burglary","1600 MONTGOMERY ST ,URBANA,IL","40.100706738255","-88.1736758724832"
"414",413391,"08/08/2016","01:00","577-12","Burglary","1400 ABERCORN ST ,URBANA,IL","40.098605","-88.172523"
"415",413419,"08/08/2016","21:24","575-06","Burglary","800 S LINCOLN AV ,URBANA,IL","40.106336","-88.219118"
"416",413437,"08/09/2016","12:00","546-09","Burglary","1100 HILL ST ,URBANA,IL","40.119242","-88.221915"
"417",413471,"08/10/2016","20:20","606-03","Burglary","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"418",413513,"08/12/2016","11:45","577-11","Burglary","1300 OGELTHORPE AV ,URBANA,IL","40.1031051515152","-88.1748331111111"
"419",413540,"08/13/2016","17:00","576-11","Burglary","1000 CRESTWOOD DR ,URBANA,IL","40.103264","-88.19642"
"420",413566,"08/14/2016","14:00","605-01","Burglary","1 MONTCLAIR RD ,URBANA,IL","40.09502","-88.209423"
"421",413618,"08/15/2016","17:00","577-05","Burglary","1100 S LIERMAN AVE ,URBANA,IL","40.103675","-88.188541"
"422",413630,"08/15/2016","19:30","547-08","Burglary","500 CRYSTAL LAKE DR ,URBANA,IL","40.118939350835","-88.2030943907069"
"423",413638,"08/15/2016","22:00","577-05","Burglary","1400 S LIERMAN AV ,URBANA,IL","40.1026713277572","-88.1885098706914"
"424",413639,"08/15/2016","22:30","576-15","Burglary","1300 S COTTAGE GROVE AV ,URBANA,IL","40.1017673877551","-88.1955046734694"
"425",413871,"08/21/2016","12:15","577-11","Burglary","1000 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"426",413981,"08/23/2016","21:00","577-12","Burglary","1500 MONTGOMERY ST ,URBANA,IL","40.0996513691275","-88.1736604362416"
"427",413990,"08/24/2016","00:01","549-02","Burglary","3000 ARTESIA CROSSING ,URBANA,IL","40.1158618379197","-88.1665858772587"
"428",414057,"08/25/2016","03:25","575-08","Burglary","200 W NEVADA ST ,URBANA,IL","40.106692","-88.208973"
"429",414089,"08/25/2016","14:15","577-05","Burglary","1600 IVANHOE WY ,URBANA,IL","40.1022342889024","-88.1885117781901"
"430",414111,"08/26/2016","03:40","606-03","Burglary","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"431",414141,"08/26/2016","22:45","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"432",414188,"08/28/2016","01:57","579-01","Burglary","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"433",414288,"08/30/2016","22:30","605-15","Burglary","1000 SHURTS ST ,URBANA,IL","40.0862094","-88.2006444"
"434",414414,"09/03/2016","07:00","577-08","Burglary","1500 BRIARCLIFF DR ,URBANA,IL","40.100088","-88.190619"
"435",414417,"09/03/2016","09:30","577-04","Burglary","2400 E ELM ST ,URBANA,IL","40.111172","-88.176484"
"436",414496,"09/05/2016","15:30","576-15","Burglary","1000 E FLORIDA AV ,URBANA,IL","40.0984485050505","-88.1966955050505"
"437",414522,"09/06/2016","00:01","548-09","Burglary","2200 E MAIN ST ,URBANA,IL","40.1130576268904","-88.1795265066247"
"438",414542,"09/06/2016","16:00","605-08","Burglary","2000 FLETCHER ST ,URBANA,IL","40.091355","-88.192941"
"439",414550,"09/06/2016","18:24","576-12","Burglary","1400 EASTERN DR ,URBANA,IL","40.1029784130516","-88.1922266763401"
"440",414558,"09/06/2016","22:00","546-15","Burglary","300 N COLER AV ,URBANA,IL","40.114202","-88.215673"
"441",414563,"09/06/2016","23:30","576-16","Burglary","1200 E MICHIGAN AV ,URBANA,IL","40.1016756103696","-88.1942092983179"
"442",414578,"09/07/2016","14:40","576-02","Burglary","500 E ELM ST ,URBANA,IL","40.1116578","-88.2061481"
"443",414596,"09/08/2016","01:15","605-08","Burglary","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"444",414609,"09/08/2016","12:00","547-08","Burglary","500 CRYSTAL LAKE DR ,URBANA,IL","40.118939350835","-88.2030943907069"
"445",414752,"09/13/2016","12:53","606-03","Burglary","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
