"","field_1","date","time","geo_code","crime_cate","address","latitude","longitude"
"233",435091,"03/19/2018","09:46","575-07","Accident","800 S COLER AV ,URBANA,IL","40.106375","-88.21587"
"234",435092,"03/19/2018","09:46","575-07","Accident","800 S COLER AV ,URBANA,IL","40.106375","-88.21587"
"235",435100,"03/19/2018","11:36","575-01","Accident","1200 W GREEN ST ,URBANA,IL","40.110583","-88.22408"
"236",435114,"03/19/2018","14:09","606-03","Accident","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"237",435115,"03/19/2018","14:09","606-03","Accident","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"238",435116,"03/19/2018","14:09","606-03","Accident","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"239",435269,"03/24/2018","07:55","605-16","Accident","2600 S PHILO RD ,URBANA,IL","40.0850125274757","-88.1904208723941"
"240",435271,"03/24/2018","09:05","577-05","Accident","1 LANORE ,URBANA,IL","40.100726","-88.1865234484848"
"241",435274,"03/24/2018","15:22","605-16","Accident","1 E WINDSOR ,URBANA,IL","40.084047","-88.151539"
"242",435275,"03/24/2018","16:31","547-09","Accident","1 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"243",435276,"03/24/2018","16:31","547-09","Accident","1 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"244",435277,"03/24/2018","16:31","547-09","Accident","1 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"245",435297,"03/25/2018","19:29","546-13","Accident","1000 W UNIVERSITY AVE ,URBANA,IL","40.116499","-88.22089"
"246",435298,"03/25/2018","19:29","546-13","Accident","1000 W UNIVERSITY AVE ,URBANA,IL","40.116499","-88.22089"
"247",435299,"03/25/2018","19:29","546-13","Accident","1000 W UNIVERSITY AVE ,URBANA,IL","40.116499","-88.22089"
"248",435311,"03/26/2018","11:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"249",435312,"03/26/2018","11:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"250",435313,"03/26/2018","11:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"251",435320,"03/26/2018","14:39","575-14","Accident","1 FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"252",435324,"03/26/2018","17:30","518-08","Accident","1 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"253",435339,"03/27/2018","01:30","546-02","Accident","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"254",435340,"03/27/2018","01:30","546-02","Accident","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"255",435341,"03/27/2018","01:30","546-02","Accident","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"256",435351,"03/27/2018","12:19","576-13","Accident","1 PENNSYLVANIA ,URBANA,IL","40.1007355","-88.2050502"
"257",435358,"03/27/2018","14:48","546-08","Accident","1 W UNIVERSITY AVE ,URBANA,IL","40.116507","-88.209052"
"258",435367,"03/27/2018","19:35","546-11","Accident","500 W PARK ST ,URBANA,IL","40.117484","-88.212896"
"259",435368,"03/27/2018","19:35","546-11","Accident","500 W PARK ST ,URBANA,IL","40.117484","-88.212896"
"260",435369,"03/27/2018","19:35","546-11","Accident","500 W PARK ST ,URBANA,IL","40.117484","-88.212896"
"261",435382,"03/28/2018","09:54","548-10","Accident","1  UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"262",435383,"03/28/2018","09:54","548-10","Accident","1  UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"263",435398,"03/28/2018","18:00","606-04","Accident","1 E AMBER LN ,URBANA,IL","40.0874398","-88.1846521"
"264",435408,"03/28/2018","20:56","576-01","Accident","300 S BROADWAY AV ,URBANA,IL","40.110901","-88.2067709"
"265",435409,"03/28/2018","20:56","576-01","Accident","300 S BROADWAY AV ,URBANA,IL","40.110901","-88.2067709"
"266",435410,"03/28/2018","20:56","576-01","Accident","300 S BROADWAY AV ,URBANA,IL","40.110901","-88.2067709"
"267",435415,"03/29/2018","09:25","575-06","Accident","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"268",435451,"03/30/2018","13:03","548-09","Accident","1 ROUTE 150 ,URBANA,IL","40.8983773","-85.7927634"
"269",435454,"03/30/2018","14:18","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"270",435480,"03/31/2018","01:40","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"271",435481,"03/31/2018","01:40","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"272",435482,"03/31/2018","01:40","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"273",435483,"03/31/2018","01:40","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"274",435515,"04/01/2018","18:12","546-12","Accident","1 N GOODWIN ,URBANA,IL","40.112631","-88.224072"
"275",435548,"04/03/2018","09:50","575-03","Accident","600 W GREEN ST ,URBANA,IL","40.110724","-88.214704"
"276",435549,"04/03/2018","09:50","575-03","Accident","600 W GREEN ST ,URBANA,IL","40.110724","-88.214704"
"277",435550,"04/03/2018","09:50","575-03","Accident","600 W GREEN ST ,URBANA,IL","40.110724","-88.214704"
"278",435607,"04/04/2018","22:01","576-12","Accident","1300 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"279",435608,"04/04/2018","22:01","576-12","Accident","1300 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"280",435609,"04/04/2018","22:01","576-12","Accident","1300 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"281",435645,"04/05/2018","19:24","578-02","Accident","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"282",435646,"04/05/2018","19:24","578-02","Accident","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"283",435647,"04/05/2018","19:24","578-02","Accident","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"284",435666,"04/06/2018","10:35","546-10","Accident","800 FAIRVIEW AV ,URBANA,IL","40.120167","-88.217115"
"285",435667,"04/06/2018","10:35","546-10","Accident","800 FAIRVIEW AV ,URBANA,IL","40.120167","-88.217115"
"286",435669,"04/06/2018","10:39","606-03","Accident","2200 PHILO RD ,URBANA,IL","40.0947710753769","-88.1905892462312"
"287",435689,"04/06/2018","23:20","548-09","Accident","2200 E MAIN ST ,URBANA,IL","40.1130576268904","-88.1795265066247"
"288",435690,"04/06/2018","23:20","548-09","Accident","2200 E MAIN ST ,URBANA,IL","40.1130576268904","-88.1795265066247"
"289",435691,"04/06/2018","23:20","548-09","Accident","2200 E MAIN ST ,URBANA,IL","40.1130576268904","-88.1795265066247"
"290",435692,"04/06/2018","23:20","548-09","Accident","2200 E MAIN ST ,URBANA,IL","40.1130576268904","-88.1795265066247"
"291",435744,"04/08/2018","13:44","547-08","Accident","1 N MAPLE ST ,URBANA,IL","42.225425","-91.870667"
"292",435770,"04/09/2018","11:07","546-10","Accident","800 W CHURCH ,URBANA,IL","40.1117174","-88.207301"
"293",435771,"04/09/2018","11:07","546-10","Accident","800 W CHURCH ,URBANA,IL","40.1117174","-88.207301"
"294",435772,"04/09/2018","11:07","546-10","Accident","800 W CHURCH ,URBANA,IL","40.1117174","-88.207301"
"295",435881,"04/12/2018","09:23","575-02","Accident","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"296",435906,"04/12/2018","18:48","635-04","Accident","1 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"297",435907,"04/12/2018","18:48","635-04","Accident","1 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"298",435915,"04/12/2018","20:32","548-16","Accident","1 N SMITH RD ,URBANA,IL","40.11493","-88.178477"
"299",435937,"04/13/2018","14:43","546-13","Accident","1 W SPRINGFIELD AVE ,URBANA,IL","40.112804","-88.2177181"
"300",435948,"04/13/2018","17:34","605-07","Accident","1 E MUMFORD DR ,URBANA,IL","40.090677","-88.196962"
"301",435949,"04/13/2018","17:34","605-07","Accident","1 E MUMFORD DR ,URBANA,IL","40.090677","-88.196962"
"302",435972,"04/14/2018","01:00","546-15","Accident","1 BROADWAY AV ,URBANA,IL","47.6688172","-122.3773554"
"303",435973,"04/14/2018","01:00","546-15","Accident","1 BROADWAY AV ,URBANA,IL","47.6688172","-122.3773554"
"304",435974,"04/14/2018","01:00","546-15","Accident","1 BROADWAY AV ,URBANA,IL","47.6688172","-122.3773554"
"305",435991,"04/14/2018","15:47","575-14","Accident","1 FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"306",435993,"04/14/2018","16:33","576-04","Accident","1 HARTLE ,URBANA,IL","40.112148","-88.192243"
"307",436003,"04/14/2018","17:01","546-02","Accident","1500 N LINCOLN AVE ,URBANA,IL","40.1264882","-88.2178887379599"
"308",436011,"04/14/2018","21:07","546-09","Accident","1 W UNIVERSITY AVE ,URBANA,IL","40.116507","-88.209052"
"309",436029,"04/15/2018","15:01","518-08","Accident","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"310",436030,"04/15/2018","15:01","518-08","Accident","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"311",436031,"04/15/2018","15:01","518-08","Accident","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"312",436033,"04/15/2018","16:11","546-03","Accident","700 SUNSET DR ,URBANA,IL","40.123787","-88.21596"
"313",436050,"04/16/2018","08:14","576-05","Accident","1 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"314",436051,"04/16/2018","08:14","576-05","Accident","1 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"315",436087,"04/17/2018","10:39","546-10","Accident","600 W UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"316",436088,"04/17/2018","10:39","546-10","Accident","600 W UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"317",436091,"04/17/2018","15:30","547-09","Accident","600 E UNIVERSITY AV ,URBANA,IL","40.11762085","-88.2016960752525"
"318",436092,"04/17/2018","15:30","547-09","Accident","600 E UNIVERSITY AV ,URBANA,IL","40.11762085","-88.2016960752525"
"319",436093,"04/17/2018","15:39","547-11","Accident","1 N VINE ST ,URBANA,IL","40.116116","-88.2049504"
"320",436102,"04/17/2018","18:20","546-05","Accident","1 N MATHEWS AV ,URBANA,IL","40.112153","-88.225719"
"321",436103,"04/17/2018","18:20","546-05","Accident","1 N MATHEWS AV ,URBANA,IL","40.112153","-88.225719"
"322",436120,"04/18/2018","12:44","546-02","Accident","1 W EADS ST ,URBANA,IL","40.123132","-88.224138"
"323",436127,"04/18/2018","13:48","576-10","Accident","400 E MICHIGAN AV ,URBANA,IL","40.1019105959596","-88.2036636161616"
"324",436128,"04/18/2018","13:48","576-10","Accident","400 E MICHIGAN AV ,URBANA,IL","40.1019105959596","-88.2036636161616"
"325",436129,"04/18/2018","13:48","576-10","Accident","400 E MICHIGAN AV ,URBANA,IL","40.1019105959596","-88.2036636161616"
"326",436131,"04/18/2018","17:00","605-04","Accident","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"327",436132,"04/18/2018","17:00","605-04","Accident","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"328",436133,"04/18/2018","17:00","605-04","Accident","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"329",436134,"04/18/2018","17:30","576-09","Accident","1 S VINE ST ,URBANA,IL","40.10493815","-88.2041948288145"
"330",436168,"04/19/2018","17:09","575-06","Accident","700 S GOODWIN AV ,URBANA,IL","40.106861","-88.223744"
"331",436171,"04/19/2018","17:36","546-13","Accident","1 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"332",436176,"04/19/2018","21:44","576-15","Accident","1 E FLORIDA AV ,URBANA,IL","40.0983615","-88.1987017"
"333",436192,"04/20/2018","13:32","519-02","Accident","1 CUNNINGHAM ,URBANA,IL","40.1166123","-88.2047655"
"334",436193,"04/20/2018","13:32","519-02","Accident","1 CUNNINGHAM ,URBANA,IL","40.1166123","-88.2047655"
"335",436195,"04/20/2018","16:46","546-12","Accident","1 SPRINGFIELD ,URBANA,IL","40.112804","-88.2177181"
"336",436251,"04/22/2018","14:03","576-13","Accident","1 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"337",436296,"04/23/2018","17:26","575-10","Accident","1200 S LINCOLN AVE ,URBANA,IL","40.101877","-88.219142"
"338",436298,"04/23/2018","17:30","546-10","Accident","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"339",436299,"04/23/2018","17:30","546-10","Accident","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"340",436305,"04/23/2018","18:45","546-11","Accident","1 UNIVERSITY AV ,URBANA,IL","40.113351","-88.153073"
"341",436314,"04/24/2018","08:58","575-04","Accident","1 ILLINOIS ,URBANA,IL","40.1117174","-88.207301"
"342",436326,"04/24/2018","14:53","546-08","Accident","1 GOODWIN ,URBANA,IL","40.112631","-88.224072"
"343",436327,"04/24/2018","14:53","546-08","Accident","1 GOODWIN ,URBANA,IL","40.112631","-88.224072"
"344",436330,"04/24/2018","15:45","546-08","Accident","1 W PARK ST ,URBANA,IL","40.1173712","-88.2173828"
"345",436333,"04/24/2018","18:50","546-06","Accident","1 FAIRVIEW AV ,URBANA,IL","40.120051","-88.221725"
"346",436375,"04/25/2018","14:29","518-08","Accident","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"347",436376,"04/25/2018","14:29","518-08","Accident","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"348",436377,"04/25/2018","14:29","518-08","Accident","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"349",436378,"04/25/2018","14:29","518-08","Accident","1600 MELROSE PARK CT ,URBANA,IL","40.128685","-88.222118"
"350",436397,"04/25/2018","23:00","605-08","Accident","1300 BRIGHTON DR ,URBANA,IL","40.093141","-88.19254"
"351",436398,"04/25/2018","23:00","605-08","Accident","1300 BRIGHTON DR ,URBANA,IL","40.093141","-88.19254"
"352",436435,"04/26/2018","15:15","546-11","Accident","1 N BROADWAY AVE ,URBANA,IL","40.117583","-88.207549"
"353",436438,"04/26/2018","15:22","546-13","Accident","1 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"354",436486,"04/27/2018","18:29","546-09","Accident","1100 W UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"355",436496,"04/28/2018","01:20","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"356",436497,"04/28/2018","01:20","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"357",436498,"04/28/2018","01:20","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"358",436499,"04/28/2018","01:20","518-08","Accident","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"359",436517,"04/28/2018","18:33","606-04","Accident","1800 AMBER LN ,URBANA,IL","40.087487","-88.185217"
"360",436518,"04/28/2018","18:33","606-04","Accident","1800 AMBER LN ,URBANA,IL","40.087487","-88.185217"
"361",436589,"04/30/2018","15:46","546-09","Accident","1000 W UNIVERSITY AV ,URBANA,IL","40.116499","-88.22089"
"362",436593,"04/30/2018","18:12","606-01","Accident","1700 PHILO RD ,URBANA,IL","40.098258","-88.190636"
"363",436594,"04/30/2018","18:12","606-01","Accident","1700 PHILO RD ,URBANA,IL","40.098258","-88.190636"
"364",436604,"04/30/2018","22:30","605-04","Accident","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"365",436605,"04/30/2018","22:30","605-04","Accident","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"366",436606,"04/30/2018","22:30","605-04","Accident","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"367",436612,"05/01/2018","05:19","546-15","Accident","1 UNIVERSITY AVE ,URBANA,IL","40.113351","-88.153073"
"368",436613,"05/01/2018","05:19","546-15","Accident","1 UNIVERSITY AVE ,URBANA,IL","40.113351","-88.153073"
"369",436614,"05/01/2018","05:19","546-15","Accident","1 UNIVERSITY AVE ,URBANA,IL","40.113351","-88.153073"
"370",436615,"05/01/2018","05:19","546-15","Accident","1 UNIVERSITY AVE ,URBANA,IL","40.113351","-88.153073"
"371",436627,"05/01/2018","10:08","606-03","Accident","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"372",436628,"05/01/2018","10:08","606-03","Accident","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"373",436629,"05/01/2018","10:08","606-03","Accident","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"374",436632,"05/01/2018","13:41","547-08","Accident","200 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"375",436633,"05/01/2018","13:41","547-08","Accident","200 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"376",436682,"05/02/2018","17:11","518-05","Accident","1 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"377",436692,"05/02/2018","22:09","575-07","Accident","1 BUSEY ,URBANA,IL","40.112351","-88.217858"
"378",436693,"05/02/2018","22:09","575-07","Accident","1 BUSEY ,URBANA,IL","40.112351","-88.217858"
"379",436716,"05/03/2018","14:59","575-01","Accident","1 W NEVADA ST ,URBANA,IL","40.1055461","-88.2244505928537"
"380",436717,"05/03/2018","14:59","575-01","Accident","1 W NEVADA ST ,URBANA,IL","40.1055461","-88.2244505928537"
"381",436778,"05/05/2018","12:24","576-02","Accident","400 E GREEN ST ,URBANA,IL","40.110886","-88.203575"
"382",436779,"05/05/2018","12:24","576-02","Accident","400 E GREEN ST ,URBANA,IL","40.110886","-88.203575"
"383",436831,"05/07/2018","08:31","549-02","Accident","1 N HIGH CROSS RD ,URBANA,IL","40.113506","-88.162868"
"384",436854,"05/07/2018","12:13","547-08","Accident","1 N CUNNINGHAM AV ,URBANA,IL","40.1162322","-88.2050871"
"385",436855,"05/07/2018","12:13","547-08","Accident","1 N CUNNINGHAM AV ,URBANA,IL","40.1162322","-88.2050871"
"386",436856,"05/07/2018","12:13","547-08","Accident","1 N CUNNINGHAM AV ,URBANA,IL","40.1162322","-88.2050871"
"387",436858,"05/07/2018","13:17","546-11","Accident","1 BROADWAY AV ,URBANA,IL","47.6688172","-122.3773554"
"388",436863,"05/07/2018","15:29","547-06","Accident","1 CUNNINGHAM BL ,URBANA,IL","40.1162322","-88.2050871"
"389",436866,"05/07/2018","15:45","546-12","Accident","1100 W SPRINGFIELD AVE ,URBANA,IL","40.112804","-88.2177181"
"390",436869,"05/07/2018","17:54","546-15","Accident","100 W WATER ST ,URBANA,IL","40.105982","-83.752896"
"391",436870,"05/07/2018","17:54","546-15","Accident","100 W WATER ST ,URBANA,IL","40.105982","-83.752896"
"392",436872,"05/07/2018","18:06","546-09","Accident","1 UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"393",436895,"05/08/2018","16:46","576-13","Accident","1 PENNSYLVANIA ,URBANA,IL","40.1007355","-88.2050502"
"394",436910,"05/09/2018","02:21","546-09","Accident","1 UNIVERSITY AV ,URBANA,IL","40.113351","-88.153073"
"395",436955,"05/09/2018","20:17","547-08","Accident","1 E CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"396",437007,"05/11/2018","12:34","547-08","Accident","1 N CUNNINGHAM AVE ,URBANA,IL","40.1162322","-88.2050871"
"397",437009,"05/11/2018","12:36","575-01","Accident","1100 W ILLINOIS ST ,URBANA,IL","40.1091327651918","-88.2213435396768"
"398",437016,"05/11/2018","15:12","575-02","Accident","900 W GREEN ST ,URBANA,IL","40.110658","-88.21945"
"399",437017,"05/11/2018","15:12","575-02","Accident","900 W GREEN ST ,URBANA,IL","40.110658","-88.21945"
"400",437052,"05/12/2018","19:32","546-15","Accident","1 N BROADWAY AVE ,URBANA,IL","40.117583","-88.207549"
"401",437053,"05/12/2018","19:32","546-15","Accident","1 N BROADWAY AVE ,URBANA,IL","40.117583","-88.207549"
"402",437070,"05/13/2018","09:26","576-01","Accident","1 S VINE ,URBANA,IL","40.8983773","-85.7927634"
"403",437088,"05/13/2018","19:31","605-04","Accident","1 PHILO RD ,URBANA,IL","40.092884","-88.190658"
"404",437097,"05/13/2018","23:30","605-13","Accident","2400 GRANGE DR ,URBANA,IL","40.0860411275168","-88.2072115503356"
"405",437098,"05/13/2018","23:30","605-13","Accident","2400 GRANGE DR ,URBANA,IL","40.0860411275168","-88.2072115503356"
"406",437111,"05/14/2018","10:46","518-05","Accident","2200 N LINCOLN AV ,URBANA,IL","40.135241","-88.219384"
"407",437113,"05/14/2018","11:00","547-08","Accident","200 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"408",437114,"05/14/2018","11:00","547-08","Accident","200 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"409",437132,"05/14/2018","15:05","575-01","Accident","1 S GOODWIN ,URBANA,IL","40.112631","-88.224072"
"410",437163,"05/15/2018","15:26","576-11","Accident","700 HAWTHORNE DR ,URBANA,IL","40.102462","-88.200007"
"411",437164,"05/15/2018","15:26","576-11","Accident","700 HAWTHORNE DR ,URBANA,IL","40.102462","-88.200007"
"412",437181,"05/15/2018","22:13","547-11","Accident","400 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"413",437188,"05/16/2018","06:53","547-09","Accident","1 E UNIVERSITY AVE ,URBANA,IL","40.1162425","-88.2062111"
"414",437228,"05/17/2018","14:35","548-10","Accident","1 E UNIVERSITY AV ,URBANA,IL","40.1162425","-88.2062111"
"415",437245,"05/17/2018","19:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"416",437246,"05/17/2018","19:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"417",437247,"05/17/2018","19:00","546-02","Accident","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"418",437267,"05/18/2018","15:04","546-08","Accident","1 W UNIVERSITY AVE ,URBANA,IL","40.116507","-88.209052"
"419",437293,"05/19/2018","10:10","546-11","Accident","1 CHURCH ,URBANA,IL","40.8983773","-85.7927634"
"420",437294,"05/19/2018","10:10","546-11","Accident","1 CHURCH ,URBANA,IL","40.8983773","-85.7927634"
"421",437295,"05/19/2018","10:10","546-11","Accident","1 CHURCH ,URBANA,IL","40.8983773","-85.7927634"
"422",437301,"05/19/2018","15:10","547-02","Accident","1 KERR ,URBANA,IL","40.122047","-88.2000896"
"423",437302,"05/19/2018","15:10","547-02","Accident","1 KERR ,URBANA,IL","40.122047","-88.2000896"
"424",437347,"05/21/2018","11:20","546-08","Accident","1200 W PARK ST ,URBANA,IL","40.1173712","-88.2173828"
"425",437360,"05/21/2018","15:56","576-02","Accident","1 URBANA AV ,URBANA,IL","7.1805219","-66.9638693"
"426",437361,"05/21/2018","15:56","576-02","Accident","1 URBANA AV ,URBANA,IL","7.1805219","-66.9638693"
"427",437362,"05/21/2018","15:56","576-02","Accident","1 URBANA AV ,URBANA,IL","7.1805219","-66.9638693"
"428",437386,"05/22/2018","09:30","546-15","Accident","1 BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"429",437392,"05/22/2018","13:07","547-11","Accident","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"430",437393,"05/22/2018","13:07","547-11","Accident","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"431",437413,"05/23/2018","08:05","546-15","Accident","100 E UNIVERSITY AV ,URBANA,IL","40.116478","-88.207363"
"432",437428,"05/23/2018","11:57","546-15","Accident","100 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"433",437429,"05/23/2018","11:57","546-15","Accident","100 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"434",437430,"05/23/2018","11:57","546-15","Accident","100 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"435",437457,"05/24/2018","14:20","547-11","Accident","1 N VINE ST ,URBANA,IL","40.116116","-88.2049504"
"436",437463,"05/24/2018","14:55","546-09","Accident","1 W UNIVERSITY AVE ,URBANA,IL","40.116507","-88.209052"
"437",437492,"05/25/2018","10:46","546-09","Accident","1 W UNIVERSITY AV ,URBANA,IL","40.116507","-88.209052"
"438",437502,"05/25/2018","16:43","547-08","Accident","200 E UNIVERSITY AV ,URBANA,IL","40.1164073862007","-88.2062413119016"
"439",437530,"05/26/2018","04:27","546-02","Accident","800 W BRADLEY AVE ,URBANA,IL","40.1273349","-88.226703"
"440",437531,"05/26/2018","04:27","546-02","Accident","800 W BRADLEY AVE ,URBANA,IL","40.1273349","-88.226703"
"441",437536,"05/26/2018","10:06","605-05","Accident","200 E MUMFORD DR ,URBANA,IL","40.093822","-88.206387"
"442",437540,"05/26/2018","12:47","575-15","Accident","400 W FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"443",437565,"05/27/2018","04:43","546-03","Accident","1300 N COLER AV ,URBANA,IL","40.124018176658","-88.2156938384503"
"444",437566,"05/27/2018","04:43","546-03","Accident","1300 N COLER AV ,URBANA,IL","40.124018176658","-88.2156938384503"
"445",437597,"05/28/2018","20:12","546-02","Accident","1500 N LINCOLN AVE ,URBANA,IL","40.1264882","-88.2178887379599"
"446",437598,"05/28/2018","20:12","546-02","Accident","1500 N LINCOLN AVE ,URBANA,IL","40.1264882","-88.2178887379599"
"447",437599,"05/28/2018","20:12","546-02","Accident","1500 N LINCOLN AVE ,URBANA,IL","40.1264882","-88.2178887379599"
"448",437605,"05/28/2018","22:43","577-11","Accident","500 SUNNY LN ,URBANA,IL","40.105946","-88.172346"
"449",437606,"05/28/2018","22:43","577-11","Accident","500 SUNNY LN ,URBANA,IL","40.105946","-88.172346"
"450",437618,"05/29/2018","09:54","547-11","Accident","1 E MAIN ,URBANA,IL","40.1117174","-88.207301"
"451",437639,"05/29/2018","15:14","546-15","Accident","1 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"452",437640,"05/29/2018","15:14","546-15","Accident","1 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"453",437648,"05/29/2018","20:09","546-15","Accident","1 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"454",437649,"05/29/2018","20:09","546-15","Accident","1 N RACE ST ,URBANA,IL","40.116979","-88.209064"
"455",437650,"05/29/2018","20:31","575-06","Accident","900 S LINCOLN AVE ,URBANA,IL","40.1051773211221","-88.2191026925955"
"456",437651,"05/29/2018","20:31","575-06","Accident","900 S LINCOLN AVE ,URBANA,IL","40.1051773211221","-88.2191026925955"
"457",437652,"05/29/2018","20:31","575-06","Accident","900 S LINCOLN AVE ,URBANA,IL","40.1051773211221","-88.2191026925955"
"458",437653,"05/29/2018","20:31","575-06","Accident","900 S LINCOLN AVE ,URBANA,IL","40.1051773211221","-88.2191026925955"
"459",437678,"05/30/2018","17:57","518-05","Accident","2200 N LINCOLN AV ,URBANA,IL","40.135241","-88.219384"
"460",437714,"05/31/2018","18:32","547-08","Accident","1 UNIVERSITY AVE ,URBANA,IL","40.113351","-88.153073"
"461",437728,"06/01/2018","10:07","547-02","Accident","1 CUNNINGHAM ,URBANA,IL","40.1166123","-88.2047655"
"462",437730,"06/01/2018","10:35","576-01","Accident","1 S VINE ST ,URBANA,IL","40.10493815","-88.2041948288145"
"463",437741,"06/01/2018","17:39","605-13","Accident","1 S VINE ST ,URBANA,IL","40.10493815","-88.2041948288145"
